"Date","county","dose_1_pct","fully_pct","metro","state"
2022-03-12,"Grant County",27.3,23,"Non-metro","North Dakota"
2022-03-12,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-01,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-26,"Cavalier County",65.7,59.8,"Non-metro","North Dakota"
2022-03-27,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-03,"Rolette County",86,68,"Non-metro","North Dakota"
2022-03-20,"Logan County",43.5,37,"Non-metro","North Dakota"
2022-03-22,"Steele County",54.2,46.4,"Non-metro","North Dakota"
2022-03-10,"Williams County",36.3,29.8,"Non-metro","North Dakota"
2022-03-20,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-24,"Kidder County",40.6,32.9,"Non-metro","North Dakota"
2022-03-20,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-20,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-11,"Dunn County",30,24.3,"Non-metro","North Dakota"
2022-03-01,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-15,"Divide County",46,40.8,"Non-metro","North Dakota"
2022-03-28,"Grand Forks County",69,58.2,"Metro","North Dakota"
2022-03-14,"Oliver County",28.5,25.3,"Metro","North Dakota"
2022-03-26,"Dunn County",30.1,24.4,"Non-metro","North Dakota"
2022-03-11,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-17,"Burke County",44.1,38.9,"Non-metro","North Dakota"
2022-03-30,"Eddy County",54.5,51.3,"Non-metro","North Dakota"
2022-03-21,"Dunn County",30,24.4,"Non-metro","North Dakota"
2022-03-12,"Rolette County",86.1,68.3,"Non-metro","North Dakota"
2022-03-16,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-27,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-15,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-01,"Sargent County",64.8,58.1,"Non-metro","North Dakota"
2022-03-10,"Hettinger County",44.7,38.9,"Non-metro","North Dakota"
2022-03-15,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-18,"Morton County",52.3,44.8,"Metro","North Dakota"
2022-03-25,"Steele County",54.2,46.4,"Non-metro","North Dakota"
2022-03-13,"Logan County",43.4,37,"Non-metro","North Dakota"
2022-03-08,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-31,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-01,"Morton County",52.2,44.8,"Metro","North Dakota"
2022-03-06,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-17,"McHenry County",46.3,41.6,"Non-metro","North Dakota"
2022-03-06,"Burleigh County",59.1,50.2,"Metro","North Dakota"
2022-03-10,"Grant County",27.3,23,"Non-metro","North Dakota"
2022-03-15,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-08,"Dunn County",30.1,24.3,"Non-metro","North Dakota"
2022-03-08,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-03,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-28,"McKenzie County",28.2,21.9,"Non-metro","North Dakota"
2022-03-04,"Mountrail County",59.7,41.6,"Non-metro","North Dakota"
2022-03-17,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-17,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-09,"Stark County",43.2,36,"Non-metro","North Dakota"
2022-03-30,"Stark County",43.3,36.1,"Non-metro","North Dakota"
2022-03-23,"Traill County",61.3,53.7,"Non-metro","North Dakota"
2022-03-30,"Ransom County",66.9,58.7,"Non-metro","North Dakota"
2022-03-27,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-18,"Benson County",57.3,51.6,"Non-metro","North Dakota"
2022-03-27,"Oliver County",28.6,25.5,"Metro","North Dakota"
2022-03-07,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-06,"Walsh County",66.5,57.6,"Non-metro","North Dakota"
2022-03-01,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-08,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-18,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-11,"Renville County",43.8,38.5,"Non-metro","North Dakota"
2022-03-20,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-28,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-19,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-17,"Oliver County",28.5,25.5,"Metro","North Dakota"
2022-03-26,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-10,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-22,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-28,"Barnes County",65.2,56.9,"Non-metro","North Dakota"
2022-03-26,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-09,"Griggs County",51,46.1,"Non-metro","North Dakota"
2022-03-01,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-09,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-31,"Rolette County",86.7,68.7,"Non-metro","North Dakota"
2022-03-06,"Richland County",58.7,50.8,"Non-metro","North Dakota"
2022-03-02,"Grand Forks County",68.8,58.1,"Metro","North Dakota"
2022-03-28,"Bottineau County",57.7,49.8,"Non-metro","North Dakota"
2022-03-22,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-16,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-04,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-24,"Steele County",54.2,46.4,"Non-metro","North Dakota"
2022-03-01,"Logan County",43.4,37,"Non-metro","North Dakota"
2022-03-29,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-23,"Mountrail County",59.8,41.9,"Non-metro","North Dakota"
2022-03-10,"Sargent County",64.8,58.2,"Non-metro","North Dakota"
2022-03-31,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-16,"McLean County",55,45.9,"Non-metro","North Dakota"
2022-03-22,"Rolette County",86.3,68.4,"Non-metro","North Dakota"
2022-03-12,"Cass County",69.1,59.8,"Metro","North Dakota"
2022-03-03,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-17,"Cass County",69.1,59.8,"Metro","North Dakota"
2022-03-31,"McKenzie County",28.3,21.9,"Non-metro","North Dakota"
2022-03-15,"McIntosh County",50.8,43.4,"Non-metro","North Dakota"
2022-03-29,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-01,"Walsh County",66.5,57.5,"Non-metro","North Dakota"
2022-03-11,"Griggs County",51,46.1,"Non-metro","North Dakota"
2022-03-18,"Burleigh County",59.1,50.2,"Metro","North Dakota"
2022-03-30,"Towner County",50.8,47,"Non-metro","North Dakota"
2022-03-11,"Oliver County",28.5,25.3,"Metro","North Dakota"
2022-03-13,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-05,"Burleigh County",59.1,50.2,"Metro","North Dakota"
2022-03-10,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-30,"Foster County",59.7,54.2,"Non-metro","North Dakota"
2022-03-21,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-03,"Oliver County",28.4,25.3,"Metro","North Dakota"
2022-03-18,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-07,"McKenzie County",28.1,21.8,"Non-metro","North Dakota"
2022-03-30,"Richland County",58.7,50.9,"Non-metro","North Dakota"
2022-03-13,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-22,"Richland County",58.7,50.9,"Non-metro","North Dakota"
2022-03-17,"Golden Valley County",37.5,29.9,"Non-metro","North Dakota"
2022-03-06,"Divide County",46,40.8,"Non-metro","North Dakota"
2022-03-30,"Divide County",46,40.9,"Non-metro","North Dakota"
2022-03-11,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-19,"Barnes County",65.2,56.9,"Non-metro","North Dakota"
2022-03-03,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-12,"Divide County",46,40.8,"Non-metro","North Dakota"
2022-03-17,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-17,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-24,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-24,"Bottineau County",57.7,49.8,"Non-metro","North Dakota"
2022-03-21,"Grand Forks County",68.9,58.2,"Metro","North Dakota"
2022-03-12,"McIntosh County",50.8,43.4,"Non-metro","North Dakota"
2022-03-21,"Logan County",43.5,37,"Non-metro","North Dakota"
2022-03-22,"Renville County",43.8,38.5,"Non-metro","North Dakota"
2022-03-20,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-19,"Foster County",59.7,54.2,"Non-metro","North Dakota"
2022-03-10,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-27,"Traill County",61.3,53.7,"Non-metro","North Dakota"
2022-03-12,"Mountrail County",59.8,41.8,"Non-metro","North Dakota"
2022-03-09,"Mountrail County",59.7,41.7,"Non-metro","North Dakota"
2022-03-14,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-06,"McLean County",55,45.9,"Non-metro","North Dakota"
2022-03-13,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-08,"Stutsman County",61.6,52.8,"Non-metro","North Dakota"
2022-03-23,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-20,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-20,"Ramsey County",63.5,56.3,"Non-metro","North Dakota"
2022-03-20,"McHenry County",46.3,41.6,"Non-metro","North Dakota"
2022-03-04,"Eddy County",54.4,51.3,"Non-metro","North Dakota"
2022-03-28,"Bowman County",46.3,38.3,"Non-metro","North Dakota"
2022-03-27,"Stark County",43.3,36.1,"Non-metro","North Dakota"
2022-03-19,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-20,"Cass County",69.1,59.8,"Metro","North Dakota"
2022-03-22,"Eddy County",54.4,51.3,"Non-metro","North Dakota"
2022-03-25,"McHenry County",46.3,41.6,"Non-metro","North Dakota"
2022-03-19,"Divide County",46,40.9,"Non-metro","North Dakota"
2022-03-18,"Steele County",54.2,46.3,"Non-metro","North Dakota"
2022-03-03,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-05,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-30,"Golden Valley County",37.6,30,"Non-metro","North Dakota"
2022-03-23,"Foster County",59.7,54.2,"Non-metro","North Dakota"
2022-03-20,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-03,"McLean County",55,45.9,"Non-metro","North Dakota"
2022-03-26,"Kidder County",40.6,32.9,"Non-metro","North Dakota"
2022-03-10,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-16,"Stark County",43.3,36.1,"Non-metro","North Dakota"
2022-03-02,"Steele County",54.2,46.3,"Non-metro","North Dakota"
2022-03-09,"Morton County",52.2,44.8,"Metro","North Dakota"
2022-03-29,"Williams County",36.3,29.9,"Non-metro","North Dakota"
2022-03-09,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-11,"Sargent County",64.8,58.2,"Non-metro","North Dakota"
2022-03-25,"Walsh County",66.6,57.7,"Non-metro","North Dakota"
2022-03-15,"Ransom County",66.9,58.7,"Non-metro","North Dakota"
2022-03-12,"Williams County",36.3,29.9,"Non-metro","North Dakota"
2022-03-07,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-20,"Sioux County",71.2,57.6,"Metro","North Dakota"
2022-03-20,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-13,"Mountrail County",59.8,41.8,"Non-metro","North Dakota"
2022-03-21,"Burleigh County",59.1,50.2,"Metro","North Dakota"
2022-03-10,"McKenzie County",28.1,21.8,"Non-metro","North Dakota"
2022-03-06,"Sioux County",70,56.4,"Metro","North Dakota"
2022-03-29,"Ward County",57.6,48.7,"Non-metro","North Dakota"
2022-03-21,"Hettinger County",44.8,39,"Non-metro","North Dakota"
2022-03-04,"Benson County",57.3,51.6,"Non-metro","North Dakota"
2022-03-04,"Sioux County",69.9,56.3,"Metro","North Dakota"
2022-03-03,"Ramsey County",63.4,56.3,"Non-metro","North Dakota"
2022-03-02,"Oliver County",28.4,25.3,"Metro","North Dakota"
2022-03-16,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-08,"Griggs County",51,46.1,"Non-metro","North Dakota"
2022-03-23,"Golden Valley County",37.5,30,"Non-metro","North Dakota"
2022-03-28,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-28,"Pierce County",49.9,45,"Non-metro","North Dakota"
2022-03-31,"Towner County",50.8,47,"Non-metro","North Dakota"
2022-03-27,"Ward County",57.6,48.7,"Non-metro","North Dakota"
2022-03-05,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-04,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-29,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-27,"Grant County",27.3,23,"Non-metro","North Dakota"
2022-03-03,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-13,"Steele County",54.2,46.3,"Non-metro","North Dakota"
2022-03-24,"Foster County",59.7,54.2,"Non-metro","North Dakota"
2022-03-13,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-17,"Stark County",43.3,36.1,"Non-metro","North Dakota"
2022-03-05,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-21,"Griggs County",51.1,46.1,"Non-metro","North Dakota"
2022-03-14,"Griggs County",51,46.1,"Non-metro","North Dakota"
2022-03-23,"Steele County",54.2,46.4,"Non-metro","North Dakota"
2022-03-30,"Hettinger County",44.8,39,"Non-metro","North Dakota"
2022-03-04,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-19,"Golden Valley County",37.5,29.9,"Non-metro","North Dakota"
2022-03-24,"McIntosh County",50.8,43.4,"Non-metro","North Dakota"
2022-03-28,"Walsh County",66.6,57.7,"Non-metro","North Dakota"
2022-03-20,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-01,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-05,"Golden Valley County",37.4,29.9,"Non-metro","North Dakota"
2022-03-06,"Kidder County",40.6,32.9,"Non-metro","North Dakota"
2022-03-18,"Dunn County",30,24.4,"Non-metro","North Dakota"
2022-03-12,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-02,"Barnes County",65.2,56.8,"Non-metro","North Dakota"
2022-03-24,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-03,"Mountrail County",59.7,41.6,"Non-metro","North Dakota"
2022-03-26,"Mountrail County",60.1,42,"Non-metro","North Dakota"
2022-03-18,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-26,"Mercer County",43.2,38.4,"Non-metro","North Dakota"
2022-03-14,"Ransom County",66.9,58.7,"Non-metro","North Dakota"
2022-03-16,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-30,"Dunn County",30.1,24.4,"Non-metro","North Dakota"
2022-03-02,"Wells County",48.6,43.3,"Non-metro","North Dakota"
2022-03-25,"Towner County",50.8,46.9,"Non-metro","North Dakota"
2022-03-28,"Richland County",58.7,50.9,"Non-metro","North Dakota"
2022-03-06,"Golden Valley County",37.4,29.9,"Non-metro","North Dakota"
2022-03-27,"Eddy County",54.5,51.3,"Non-metro","North Dakota"
2022-03-28,"Mountrail County",60.1,42,"Non-metro","North Dakota"
2022-03-27,"Rolette County",86.5,68.6,"Non-metro","North Dakota"
2022-03-05,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-18,"Ramsey County",63.4,56.3,"Non-metro","North Dakota"
2022-03-13,"Cass County",69.1,59.8,"Metro","North Dakota"
2022-03-09,"Burke County",44.1,38.9,"Non-metro","North Dakota"
2022-03-06,"Morton County",52.2,44.8,"Metro","North Dakota"
2022-03-14,"Sioux County",70.7,57.1,"Metro","North Dakota"
2022-03-02,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-02,"Benson County",57.3,51.6,"Non-metro","North Dakota"
2022-03-17,"Steele County",54.2,46.3,"Non-metro","North Dakota"
2022-03-29,"McHenry County",46.3,41.6,"Non-metro","North Dakota"
2022-03-19,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-31,"Golden Valley County",37.6,30,"Non-metro","North Dakota"
2022-03-02,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-08,"Ransom County",66.8,58.7,"Non-metro","North Dakota"
2022-03-25,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-18,"Cavalier County",65.7,59.7,"Non-metro","North Dakota"
2022-03-12,"Hettinger County",44.8,39,"Non-metro","North Dakota"
2022-03-30,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-22,"Burke County",44.2,39,"Non-metro","North Dakota"
2022-03-22,"Walsh County",66.6,57.6,"Non-metro","North Dakota"
2022-03-25,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-31,"Steele County",54.2,46.4,"Non-metro","North Dakota"
2022-03-26,"Ramsey County",63.5,56.4,"Non-metro","North Dakota"
2022-03-10,"LaMoure County",54.3,47.9,"Non-metro","North Dakota"
2022-03-06,"Hettinger County",44.7,38.9,"Non-metro","North Dakota"
2022-03-02,"Mountrail County",59.7,41.6,"Non-metro","North Dakota"
2022-03-31,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-04,"Ramsey County",63.4,56.3,"Non-metro","North Dakota"
2022-03-28,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-22,"Burleigh County",59.1,50.2,"Metro","North Dakota"
2022-03-24,"McKenzie County",28.2,21.9,"Non-metro","North Dakota"
2022-03-10,"Logan County",43.4,37,"Non-metro","North Dakota"
2022-03-05,"Burke County",44.1,38.9,"Non-metro","North Dakota"
2022-03-08,"Burke County",44.1,38.9,"Non-metro","North Dakota"
2022-03-16,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-21,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-23,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-27,"Logan County",43.5,37,"Non-metro","North Dakota"
2022-03-09,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-28,"Sioux County",71.8,58.4,"Metro","North Dakota"
2022-03-07,"Walsh County",66.5,57.6,"Non-metro","North Dakota"
2022-03-17,"Sioux County",70.9,57.2,"Metro","North Dakota"
2022-03-28,"Dunn County",30.1,24.4,"Non-metro","North Dakota"
2022-03-08,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-25,"Burleigh County",59.1,50.3,"Metro","North Dakota"
2022-03-29,"Benson County",57.4,51.6,"Non-metro","North Dakota"
2022-03-11,"Sioux County",70.2,56.8,"Metro","North Dakota"
2022-03-22,"Ramsey County",63.5,56.3,"Non-metro","North Dakota"
2022-03-26,"Bottineau County",57.7,49.8,"Non-metro","North Dakota"
2022-03-15,"Rolette County",86.1,68.3,"Non-metro","North Dakota"
2022-03-31,"McIntosh County",50.8,43.4,"Non-metro","North Dakota"
2022-03-09,"McIntosh County",50.7,43.3,"Non-metro","North Dakota"
2022-03-10,"Pembina County",64.3,55.3,"Non-metro","North Dakota"
2022-03-29,"Foster County",59.7,54.2,"Non-metro","North Dakota"
2022-03-19,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-23,"Divide County",46,40.9,"Non-metro","North Dakota"
2022-03-25,"McKenzie County",28.2,21.9,"Non-metro","North Dakota"
2022-03-05,"Grand Forks County",68.8,58.1,"Metro","North Dakota"
2022-03-11,"Rolette County",86.1,68.3,"Non-metro","North Dakota"
2022-03-13,"Nelson County",76.1,70.5,"Non-metro","North Dakota"
2022-03-01,"Hettinger County",44.7,38.9,"Non-metro","North Dakota"
2022-03-21,"Cass County",69.1,59.8,"Metro","North Dakota"
2022-03-15,"Kidder County",40.6,32.9,"Non-metro","North Dakota"
2022-03-02,"Dunn County",30.1,24.3,"Non-metro","North Dakota"
2022-03-03,"Bowman County",46.2,38.3,"Non-metro","North Dakota"
2022-03-22,"Sargent County",64.9,58.2,"Non-metro","North Dakota"
2022-03-13,"Morton County",52.2,44.8,"Metro","North Dakota"
2022-03-26,"McLean County",55.2,46,"Non-metro","North Dakota"
2022-03-18,"Griggs County",51,46.1,"Non-metro","North Dakota"
2022-03-19,"Sargent County",64.9,58.2,"Non-metro","North Dakota"
2022-03-14,"Bottineau County",57.6,49.8,"Non-metro","North Dakota"
2022-03-11,"Benson County",57.3,51.6,"Non-metro","North Dakota"
2022-03-24,"Emmons County",40.9,33.8,"Non-metro","North Dakota"
2022-03-23,"Sheridan County",40.1,36.2,"Non-metro","North Dakota"
2022-03-01,"Stutsman County",61.5,52.7,"Non-metro","North Dakota"
2022-03-09,"Dickey County",57.7,52.5,"Non-metro","North Dakota"
2022-03-20,"Hettinger County",44.8,39,"Non-metro","North Dakota"
2022-03-14,"Mountrail County",59.8,41.8,"Non-metro","North Dakota"
2022-03-07,"Billings County",25.9,20.9,"Non-metro","North Dakota"
2022-03-05,"Renville County",43.8,38.5,"Non-metro","North Dakota"
2022-03-08,"Hettinger County",44.7,38.9,"Non-metro","North Dakota"
2022-03-30,"Adams County",56.1,48.3,"Non-metro","North Dakota"
2022-03-26,"Burleigh County",59.1,50.3,"Metro","North Dakota"
2022-03-27,"McKenzie County",28.2,21.9,"Non-metro","North Dakota"
2022-03-03,"Grant County",27.3,23,"Non-metro","North Dakota"
2022-03-04,"Traill County",61.2,53.6,"Non-metro","North Dakota"
